timestamp,cpu_percent,memory_percent,request_rate,post_scaling
2024-01-15T00:32:30,88.84,71.84,1118.3,False
2024-01-15T00:33:00,88.88,67.48,1152.4,False
2024-01-15T00:33:30,88.13,67.67,1101.1,False
2024-01-15T00:34:00,90.65,66.77,1079.6,False
2024-01-15T00:34:30,89.04,72.25,1095.3,False
2024-01-15T00:35:00,89.74,73.72,1176.9,False
2024-01-15T00:35:30,87.16,65.34,1086.7,False
2024-01-15T00:36:00,87.15,67.05,1078.5,False
2024-01-15T00:36:30,89.07,69.79,1112.4,False
2024-01-15T00:37:00,90.47,69.32,1108.2,False
2024-01-15T00:37:30,65.1,57.6,968.6,False
2024-01-15T00:38:00,39.07,44.42,788.0,False
2024-01-15T00:38:30,15.65,33.75,525.4,False
2024-01-15T00:39:00,15.69,31.02,247.1,True
2024-01-15T00:39:30,16.93,33.95,274.3,True
2024-01-15T00:40:00,19.69,32.71,261.8,True
2024-01-15T00:40:30,21.87,35.21,239.8,True
2024-01-15T00:41:00,15.85,29.56,210.4,True
2024-01-15T00:41:30,12.46,30.53,216.2,True
2024-01-15T00:42:00,9.7,28.81,193.3,True
2024-01-15T00:42:30,15.44,34.72,151.8,True
2024-01-15T00:43:00,12.82,31.41,185.1,True
2024-01-15T00:43:30,13.76,32.24,180.6,True
2024-01-15T00:44:00,16.58,33.36,268.0,False
2024-01-15T00:44:30,17.97,29.85,215.9,False
2024-01-15T00:45:00,21.57,31.91,254.1,False
2024-01-15T00:45:30,18.82,33.89,230.7,False
2024-01-15T00:46:00,17.85,34.6,274.4,False
2024-01-15T00:46:30,15.19,32.25,260.3,False
2024-01-15T00:47:00,13.25,30.02,225.7,False
2024-01-15T00:47:30,16.79,33.04,278.6,False
2024-01-15T00:48:00,18.07,33.51,293.9,False
2024-01-15T00:48:30,23.51,38.44,215.6,False
2024-01-15T00:49:00,18.57,35.86,272.2,False
2024-01-15T00:49:30,21.1,34.58,254.0,False
2024-01-15T00:50:00,16.63,33.35,182.8,False
2024-01-15T00:50:30,14.55,32.96,203.6,False
2024-01-15T00:51:00,15.19,33.58,250.8,False
2024-01-15T00:51:30,15.89,36.39,285.3,False
2024-01-15T00:52:00,24.42,37.3,241.6,False
2024-01-15T00:52:30,15.55,35.25,249.2,False
2024-01-15T00:53:00,20.51,33.08,342.7,False
2024-01-15T00:53:30,15.26,31.5,295.3,False
2024-01-15T00:54:00,20.74,31.25,127.8,False
2024-01-15T00:54:30,19.08,34.99,339.8,False
2024-01-15T00:55:00,17.43,35.16,277.9,False
2024-01-15T00:55:30,17.76,28.92,149.8,False
2024-01-15T00:56:00,15.89,33.47,196.5,False
2024-01-15T00:56:30,19.17,35.95,303.7,False
2024-01-15T00:57:00,16.45,34.47,246.0,False
2024-01-15T00:57:30,14.11,29.82,189.9,False
2024-01-15T00:58:00,13.93,33.67,214.1,False
2024-01-15T00:58:30,18.26,34.31,267.9,False
2024-01-15T00:59:00,22.46,37.57,256.5,False
2024-01-15T00:59:30,18.18,34.0,240.4,False
2024-01-15T01:00:00,17.32,34.59,274.5,False
2024-01-15T01:00:30,18.52,36.64,220.1,False
2024-01-15T01:01:00,21.55,35.54,218.2,False
2024-01-15T01:01:30,18.27,34.87,220.7,False
2024-01-15T01:02:00,16.36,35.85,195.3,False
2024-01-15T01:02:30,20.89,35.35,242.9,False
2024-01-15T01:03:00,18.84,32.34,181.6,False
2024-01-15T01:03:30,22.14,37.59,286.5,False
2024-01-15T01:04:00,18.06,37.07,279.2,False
2024-01-15T01:04:30,13.81,34.66,178.0,False
2024-01-15T01:05:00,13.36,33.29,180.8,False
2024-01-15T01:05:30,22.4,31.69,271.7,False
2024-01-15T01:06:00,22.59,35.21,244.3,False
2024-01-15T01:06:30,16.86,32.45,274.3,False
2024-01-15T01:07:00,16.23,33.39,194.3,False
2024-01-15T01:07:30,21.75,39.44,252.9,False
2024-01-15T01:08:00,14.02,30.04,181.6,False
2024-01-15T01:08:30,14.64,36.99,257.4,False
2024-01-15T01:09:00,19.23,34.04,244.6,False
2024-01-15T01:09:30,16.1,31.71,308.5,False
2024-01-15T01:10:00,17.24,35.51,252.1,False
2024-01-15T01:10:30,16.75,35.42,280.3,False
2024-01-15T01:11:00,18.23,35.61,232.9,False
2024-01-15T01:11:30,21.42,34.37,233.7,False
2024-01-15T01:12:00,17.45,34.93,238.3,False
2024-01-15T01:12:30,19.09,32.68,225.6,False
2024-01-15T01:13:00,10.99,29.1,108.0,False
2024-01-15T01:13:30,16.97,33.5,276.3,False
2024-01-15T01:14:00,14.57,30.85,217.9,False
2024-01-15T01:14:30,13.43,34.03,179.4,False
2024-01-15T01:15:00,14.43,31.27,230.5,False
2024-01-15T01:15:30,16.04,32.79,230.2,False
2024-01-15T01:16:00,19.77,33.34,314.6,False
2024-01-15T01:16:30,13.03,33.8,221.5,False
2024-01-15T01:17:00,17.08,32.42,230.3,False
2024-01-15T01:17:30,15.51,35.26,251.9,False
2024-01-15T01:18:00,15.97,35.34,226.3,False
2024-01-15T01:18:30,19.94,34.3,266.9,False
2024-01-15T01:19:00,18.53,34.54,297.2,False
2024-01-15T01:19:30,20.9,34.73,220.5,False
2024-01-15T01:20:00,16.41,34.52,196.8,False
2024-01-15T01:20:30,14.77,32.22,201.4,False
2024-01-15T01:21:00,16.17,32.47,218.4,False
2024-01-15T01:21:30,17.55,34.09,286.6,False
2024-01-15T01:22:00,17.33,30.73,182.1,False
2024-01-15T01:22:30,13.53,31.84,207.1,False
2024-01-15T01:23:00,17.04,35.05,214.3,False
2024-01-15T01:23:30,17.43,34.23,307.5,False
2024-01-15T01:24:00,24.28,39.28,329.6,False
2024-01-15T01:24:30,22.34,35.65,288.3,False
2024-01-15T01:25:00,14.13,31.39,251.8,False
2024-01-15T01:25:30,15.81,30.91,173.7,False
2024-01-15T01:26:00,12.27,30.56,279.2,False
2024-01-15T01:26:30,14.87,36.61,185.3,False
2024-01-15T01:27:00,17.57,34.58,290.8,False
2024-01-15T01:27:30,20.22,34.19,283.9,False
2024-01-15T01:28:00,14.4,30.44,225.8,False
2024-01-15T01:28:30,14.61,29.36,265.5,False
2024-01-15T01:29:00,10.11,28.65,220.8,False
2024-01-15T01:29:30,16.05,34.8,232.7,False
2024-01-15T01:30:00,13.34,31.07,189.8,False
2024-01-15T01:30:30,14.92,30.8,224.3,False
2024-01-15T01:31:00,13.86,30.49,206.8,False
2024-01-15T01:31:30,16.19,34.65,243.7,False
2024-01-15T01:32:00,11.18,30.69,230.3,False
2024-01-15T01:32:30,12.04,30.03,215.1,False
2024-01-15T01:33:00,22.81,36.05,289.9,False
2024-01-15T01:33:30,12.55,35.95,174.2,False
2024-01-15T01:34:00,13.1,34.26,217.8,False
2024-01-15T01:34:30,21.89,39.15,207.3,False
2024-01-15T01:35:00,25.08,34.3,268.7,False
2024-01-15T01:35:30,12.83,31.38,226.9,False
2024-01-15T01:36:00,15.22,31.59,257.2,False
2024-01-15T01:36:30,17.34,35.03,237.9,False
2024-01-15T01:37:00,21.48,38.14,279.9,False
2024-01-15T01:37:30,13.32,32.59,221.4,False
2024-01-15T01:38:00,15.53,31.3,251.5,False
2024-01-15T01:38:30,18.58,33.25,240.6,False
2024-01-15T01:39:00,17.54,35.29,201.0,False
2024-01-15T01:39:30,15.09,34.27,236.2,False
2024-01-15T01:40:00,15.8,33.47,304.8,False
2024-01-15T01:40:30,12.07,31.58,159.6,False
2024-01-15T01:41:00,15.46,33.12,218.6,False
2024-01-15T01:41:30,15.36,33.51,207.5,False
2024-01-15T01:42:00,16.84,35.14,331.3,False
2024-01-15T01:42:30,14.47,33.78,177.3,False
2024-01-15T01:43:00,17.53,34.11,233.8,False
2024-01-15T01:43:30,19.14,34.77,238.5,False
2024-01-15T01:44:00,16.56,33.4,182.3,False
2024-01-15T01:44:30,17.13,32.3,184.7,False
2024-01-15T01:45:00,16.22,31.82,252.5,False
2024-01-15T01:45:30,16.05,34.41,256.7,False
2024-01-15T01:46:00,13.87,30.81,188.6,False
2024-01-15T01:46:30,16.97,35.42,292.1,False
2024-01-15T01:47:00,15.71,33.06,135.7,False
2024-01-15T01:47:30,22.27,38.08,227.8,False
2024-01-15T01:48:00,20.7,36.93,232.6,False
2024-01-15T01:48:30,17.12,35.56,236.6,False
2024-01-15T01:49:00,13.66,31.19,191.3,False
2024-01-15T01:49:30,12.6,32.43,192.8,False
2024-01-15T01:50:00,19.5,36.54,275.4,False
2024-01-15T01:50:30,16.7,30.56,291.9,False
2024-01-15T01:51:00,17.34,37.39,270.8,False
2024-01-15T01:51:30,10.65,35.18,187.5,False
2024-01-15T01:52:00,18.66,36.54,246.0,False
2024-01-15T01:52:30,17.22,35.55,281.9,False
2024-01-15T01:53:00,12.52,32.76,275.5,False
2024-01-15T01:53:30,14.42,31.89,240.9,False
2024-01-15T01:54:00,16.61,33.41,213.3,False
2024-01-15T01:54:30,15.97,35.24,238.1,False
2024-01-15T01:55:00,14.92,30.84,242.6,False
2024-01-15T01:55:30,15.48,30.95,201.6,False
2024-01-15T01:56:00,15.02,32.05,254.8,False
2024-01-15T01:56:30,16.22,34.76,240.3,False
2024-01-15T01:57:00,20.17,33.69,307.9,False
2024-01-15T01:57:30,8.04,28.9,125.2,False
2024-01-15T01:58:00,15.02,32.63,150.5,False
2024-01-15T01:58:30,16.25,31.44,214.3,False
2024-01-15T01:59:00,16.59,28.76,233.7,False
2024-01-15T01:59:30,14.58,30.58,144.6,False
2024-01-15T02:00:00,10.41,31.07,159.0,False
2024-01-15T02:00:30,16.65,34.64,284.6,False
2024-01-15T02:01:00,20.84,36.76,288.1,False
2024-01-15T02:01:30,11.05,32.09,193.9,False
2024-01-15T02:02:00,18.23,33.21,203.6,False
2024-01-15T02:02:30,14.64,30.99,267.1,False
2024-01-15T02:03:00,15.43,33.82,206.8,False
2024-01-15T02:03:30,12.45,31.15,203.4,False
2024-01-15T02:04:00,14.59,34.47,233.0,False
2024-01-15T02:04:30,19.48,35.86,262.7,False
2024-01-15T02:05:00,17.32,36.59,298.2,False
2024-01-15T02:05:30,20.76,34.81,289.1,False
2024-01-15T02:06:00,19.08,37.04,266.2,False
2024-01-15T02:06:30,16.86,37.86,231.4,False
2024-01-15T02:07:00,20.76,35.85,283.4,False
2024-01-15T02:07:30,16.84,34.78,226.3,False
2024-01-15T02:08:00,18.0,32.5,251.5,False
2024-01-15T02:08:30,14.61,34.46,203.2,False
2024-01-15T02:09:00,15.69,35.48,205.6,False
2024-01-15T02:09:30,13.39,31.08,170.5,False
2024-01-15T02:10:00,18.44,35.77,236.7,False
2024-01-15T02:10:30,11.93,31.9,182.0,False
2024-01-15T02:11:00,17.8,35.06,315.6,False
2024-01-15T02:11:30,14.87,34.44,258.7,False
2024-01-15T02:12:00,18.95,35.89,246.2,False
2024-01-15T02:12:30,17.68,33.94,224.5,False
2024-01-15T02:13:00,20.88,37.49,291.7,False
2024-01-15T02:13:30,17.6,36.41,318.5,False
2024-01-15T02:14:00,10.69,29.62,217.3,False
2024-01-15T02:14:30,15.19,32.98,152.7,False
2024-01-15T02:15:00,11.87,27.79,229.5,False
2024-01-15T02:15:30,13.82,33.47,252.2,False
2024-01-15T02:16:00,19.9,37.79,347.2,False
2024-01-15T02:16:30,17.27,33.51,228.2,False
2024-01-15T02:17:00,13.25,32.29,211.6,False
2024-01-15T02:17:30,12.3,31.11,216.4,False
2024-01-15T02:18:00,15.43,32.35,192.9,False
2024-01-15T02:18:30,11.68,31.7,159.2,False
2024-01-15T02:19:00,13.31,30.49,222.4,False
2024-01-15T02:19:30,16.25,33.06,168.3,False
2024-01-15T02:20:00,18.77,32.98,197.5,False
2024-01-15T02:20:30,17.12,35.14,269.6,False
2024-01-15T02:21:00,8.42,30.09,187.2,False
2024-01-15T02:21:30,16.19,32.64,279.5,False
2024-01-15T02:22:00,15.49,33.23,242.5,False
2024-01-15T02:22:30,16.51,33.22,232.5,False
2024-01-15T02:23:00,20.11,37.75,312.4,False
2024-01-15T02:23:30,9.06,29.06,155.6,False
2024-01-15T02:24:00,13.47,33.42,194.4,False
2024-01-15T02:24:30,17.01,32.51,233.5,False
2024-01-15T02:25:00,10.49,32.29,201.9,False
2024-01-15T02:25:30,19.65,37.32,254.6,False
2024-01-15T02:26:00,16.32,35.75,171.2,False
2024-01-15T02:26:30,17.75,37.24,231.4,False
2024-01-15T02:27:00,13.49,32.76,206.7,False
2024-01-15T02:27:30,17.64,36.72,245.7,False
2024-01-15T02:28:00,18.4,37.88,229.2,False
2024-01-15T02:28:30,15.89,31.13,247.3,False
2024-01-15T02:29:00,15.89,32.17,162.7,False
2024-01-15T02:29:30,15.99,30.43,244.5,False
2024-01-15T02:30:00,12.58,33.85,272.4,False
2024-01-15T02:30:30,14.72,29.78,193.5,False
2024-01-15T02:31:00,14.7,29.23,219.9,False
2024-01-15T02:31:30,16.3,31.4,220.6,False
2024-01-15T02:32:00,18.15,31.04,236.0,False
2024-01-15T02:32:30,11.97,31.97,154.6,False
2024-01-15T02:33:00,14.76,30.66,297.8,False
2024-01-15T02:33:30,19.58,31.85,272.1,False
2024-01-15T02:34:00,12.9,31.81,176.4,False
2024-01-15T02:34:30,12.66,31.81,169.9,False
2024-01-15T02:35:00,15.73,29.57,228.3,False
2024-01-15T02:35:30,17.65,32.85,154.5,False
2024-01-15T02:36:00,15.14,32.87,263.3,False
2024-01-15T02:36:30,19.09,34.29,232.2,False
2024-01-15T02:37:00,17.67,33.63,256.9,False
2024-01-15T02:37:30,17.62,36.63,258.4,False
2024-01-15T02:38:00,16.75,38.13,272.6,False
2024-01-15T02:38:30,22.07,35.87,296.3,False
2024-01-15T02:39:00,14.47,30.05,245.5,False
2024-01-15T02:39:30,9.07,29.53,213.3,False
2024-01-15T02:40:00,19.89,35.8,245.9,False
2024-01-15T02:40:30,13.7,32.21,295.6,False
2024-01-15T02:41:00,15.39,34.38,237.3,False
2024-01-15T02:41:30,18.99,39.39,250.8,False
2024-01-15T02:42:00,10.25,27.17,148.4,False
2024-01-15T02:42:30,11.3,30.11,182.1,False
2024-01-15T02:43:00,10.25,33.68,198.1,False
2024-01-15T02:43:30,12.67,30.76,205.2,False
2024-01-15T02:44:00,16.37,35.24,304.0,False
2024-01-15T02:44:30,16.62,35.05,217.3,False
2024-01-15T02:45:00,15.87,35.89,254.1,False
2024-01-15T02:45:30,10.8,34.71,141.4,False
2024-01-15T02:46:00,8.11,30.2,252.2,False
2024-01-15T02:46:30,15.2,29.59,173.8,False
2024-01-15T02:47:00,13.62,30.89,291.9,False
2024-01-15T02:47:30,16.41,38.06,225.8,False
2024-01-15T02:48:00,17.13,31.23,147.7,False
2024-01-15T02:48:30,15.44,34.2,277.6,False
2024-01-15T02:49:00,17.3,29.11,241.7,False
2024-01-15T02:49:30,15.71,30.64,207.5,False
2024-01-15T02:50:00,16.61,35.57,258.5,False
2024-01-15T02:50:30,12.9,32.02,229.8,False
2024-01-15T02:51:00,14.48,31.98,232.4,False
2024-01-15T02:51:30,15.6,31.67,270.2,False
2024-01-15T02:52:00,17.47,30.24,249.9,False
2024-01-15T02:52:30,13.83,33.8,236.6,False
2024-01-15T02:53:00,16.57,33.22,211.7,False
2024-01-15T02:53:30,14.21,29.57,244.3,False
2024-01-15T02:54:00,14.65,32.89,196.5,False
2024-01-15T02:54:30,17.49,35.42,195.0,False
2024-01-15T02:55:00,9.03,29.62,164.0,False
2024-01-15T02:55:30,11.11,31.3,177.9,False
2024-01-15T02:56:00,10.56,30.87,221.6,False
2024-01-15T02:56:30,8.0,28.1,105.9,False
2024-01-15T02:57:00,12.97,32.11,247.5,False
2024-01-15T02:57:30,17.25,35.61,213.1,False
2024-01-15T02:58:00,14.15,34.66,114.6,False
2024-01-15T02:58:30,15.59,34.9,176.5,False
2024-01-15T02:59:00,18.27,33.3,233.8,False
2024-01-15T02:59:30,18.98,36.29,269.6,False
2024-01-15T03:00:00,14.79,33.85,213.0,False
2024-01-15T03:00:30,19.06,33.64,204.1,False
2024-01-15T03:01:00,15.28,32.24,191.1,False
2024-01-15T03:01:30,12.49,33.13,152.2,False
2024-01-15T03:02:00,13.22,34.89,216.1,False
2024-01-15T03:02:30,10.56,27.19,180.9,False
2024-01-15T03:03:00,12.34,34.98,223.2,False
2024-01-15T03:03:30,13.93,34.83,140.6,False
2024-01-15T03:04:00,17.41,34.64,218.0,False
2024-01-15T03:04:30,20.17,35.14,342.5,False
2024-01-15T03:05:00,10.86,31.75,212.5,False
2024-01-15T03:05:30,16.18,32.35,217.6,False
2024-01-15T03:06:00,11.89,31.13,155.6,False
2024-01-15T03:06:30,16.43,30.81,275.8,False
2024-01-15T03:07:00,14.62,29.37,278.2,False
2024-01-15T03:07:30,9.52,34.97,130.2,False
2024-01-15T03:08:00,17.8,34.57,200.2,False
2024-01-15T03:08:30,13.2,32.56,216.7,False
2024-01-15T03:09:00,13.41,32.2,222.2,False
2024-01-15T03:09:30,11.81,29.8,213.8,False
2024-01-15T03:10:00,13.06,31.47,278.2,False
2024-01-15T03:10:30,16.3,33.89,191.6,False
2024-01-15T03:11:00,14.46,32.39,217.2,False
2024-01-15T03:11:30,16.01,32.06,256.9,False
2024-01-15T03:12:00,16.11,34.58,257.3,False
2024-01-15T03:12:30,18.99,35.43,226.0,False
2024-01-15T03:13:00,14.0,33.35,187.7,False
2024-01-15T03:13:30,10.6,32.28,166.5,False
2024-01-15T03:14:00,18.24,34.34,314.1,False
2024-01-15T03:14:30,14.05,32.25,173.2,False
2024-01-15T03:15:00,18.39,37.73,234.1,False
2024-01-15T03:15:30,16.2,31.78,260.6,False
2024-01-15T03:16:00,14.66,29.15,173.7,False
2024-01-15T03:16:30,16.1,34.73,239.1,False
2024-01-15T03:17:00,20.91,34.77,191.3,False
2024-01-15T03:17:30,21.29,34.07,278.0,False
2024-01-15T03:18:00,15.27,34.98,224.3,False
2024-01-15T03:18:30,15.55,33.06,230.9,False
2024-01-15T03:19:00,18.3,32.2,211.6,False
2024-01-15T03:19:30,12.54,35.72,209.4,False
2024-01-15T03:20:00,16.08,30.4,227.0,False
2024-01-15T03:20:30,15.0,32.91,272.0,False
2024-01-15T03:21:00,16.03,29.82,253.7,False
2024-01-15T03:21:30,12.59,32.42,142.7,False
2024-01-15T03:22:00,10.32,29.47,149.3,False
2024-01-15T03:22:30,8.88,31.67,146.4,False
2024-01-15T03:23:00,11.75,31.43,201.2,False
2024-01-15T03:23:30,13.73,35.16,203.1,False
2024-01-15T03:24:00,14.23,31.85,206.9,False
2024-01-15T03:24:30,20.93,32.85,380.1,False
2024-01-15T03:25:00,18.44,35.29,227.0,False
2024-01-15T03:25:30,12.24,31.21,253.5,False
2024-01-15T03:26:00,16.17,30.05,223.5,False
2024-01-15T03:26:30,13.91,30.45,124.2,False
2024-01-15T03:27:00,14.29,31.27,221.9,False
2024-01-15T03:27:30,15.7,36.57,270.4,False
2024-01-15T03:28:00,17.01,35.53,261.4,False
2024-01-15T03:28:30,14.14,31.98,223.3,False
2024-01-15T03:29:00,18.35,35.73,247.8,False
2024-01-15T03:29:30,11.74,27.4,174.1,False
2024-01-15T03:30:00,15.19,32.08,257.4,False
2024-01-15T03:30:30,22.97,37.9,266.4,False
2024-01-15T03:31:00,15.85,33.87,201.2,False
2024-01-15T03:31:30,19.49,34.28,272.3,False
2024-01-15T03:32:00,15.47,33.28,211.8,False
2024-01-15T03:32:30,16.94,34.77,286.8,False
2024-01-15T03:33:00,15.04,33.12,239.0,False
2024-01-15T03:33:30,14.7,34.7,186.5,False
2024-01-15T03:34:00,12.88,32.7,157.3,False
2024-01-15T03:34:30,16.52,34.91,209.2,False
2024-01-15T03:35:00,12.68,35.39,294.9,False
2024-01-15T03:35:30,17.24,35.9,228.4,False
2024-01-15T03:36:00,18.5,38.36,278.3,False
2024-01-15T03:36:30,16.35,32.47,178.6,False
2024-01-15T03:37:00,14.4,29.65,171.9,False
2024-01-15T03:37:30,16.63,33.67,225.5,False
2024-01-15T03:38:00,14.35,32.36,282.8,False
2024-01-15T03:38:30,18.09,37.6,193.1,False
2024-01-15T03:39:00,9.79,28.28,153.2,False
2024-01-15T03:39:30,14.29,32.63,250.4,False
2024-01-15T03:40:00,9.33,31.12,238.4,False
2024-01-15T03:40:30,10.83,31.26,204.1,False
2024-01-15T03:41:00,19.41,35.01,282.3,False
2024-01-15T03:41:30,18.01,35.37,208.2,False
2024-01-15T03:42:00,13.18,34.4,152.5,False
2024-01-15T03:42:30,10.84,34.14,140.9,False
2024-01-15T03:43:00,6.46,28.95,116.7,False
2024-01-15T03:43:30,13.73,30.89,218.9,False
2024-01-15T03:44:00,22.63,40.04,232.2,False
2024-01-15T03:44:30,16.68,31.84,243.5,False
2024-01-15T03:45:00,13.71,36.09,197.0,False
2024-01-15T03:45:30,16.79,36.74,211.8,False
2024-01-15T03:46:00,10.72,34.0,221.2,False
2024-01-15T03:46:30,14.52,34.29,177.8,False
2024-01-15T03:47:00,15.72,29.3,283.2,False
2024-01-15T03:47:30,15.17,31.17,254.6,False
2024-01-15T03:48:00,17.81,35.19,202.9,False
2024-01-15T03:48:30,16.48,32.56,279.9,False
2024-01-15T03:49:00,17.46,33.77,195.4,False
2024-01-15T03:49:30,13.4,33.6,258.9,False
2024-01-15T03:50:00,18.17,34.42,258.7,False
2024-01-15T03:50:30,20.37,33.42,199.8,False
2024-01-15T03:51:00,12.58,33.74,148.8,False
2024-01-15T03:51:30,12.84,33.13,186.5,False
2024-01-15T03:52:00,19.52,34.94,290.9,False
2024-01-15T03:52:30,14.95,34.58,212.8,False
2024-01-15T03:53:00,19.74,35.74,250.1,False
2024-01-15T03:53:30,14.21,35.45,215.3,False
2024-01-15T03:54:00,19.92,35.95,179.5,False
2024-01-15T03:54:30,15.96,36.31,260.6,False
2024-01-15T03:55:00,16.35,30.12,284.4,False
2024-01-15T03:55:30,20.28,36.75,293.8,False
2024-01-15T03:56:00,14.51,32.15,199.1,False
2024-01-15T03:56:30,12.78,30.37,166.8,False
2024-01-15T03:57:00,14.27,35.15,170.9,False
2024-01-15T03:57:30,16.98,35.97,190.5,False
2024-01-15T03:58:00,10.94,27.15,278.1,False
2024-01-15T03:58:30,17.56,35.91,237.3,False
2024-01-15T03:59:00,14.04,33.91,248.5,False
2024-01-15T03:59:30,19.11,33.81,286.9,False
2024-01-15T04:00:00,8.5,28.28,173.7,False
2024-01-15T04:00:30,13.33,29.19,169.4,False
2024-01-15T04:01:00,10.64,30.35,205.9,False
2024-01-15T04:01:30,13.24,31.97,162.6,False
2024-01-15T04:02:00,16.47,35.54,255.9,False
2024-01-15T04:02:30,15.2,33.85,180.1,False
2024-01-15T04:03:00,14.99,31.09,202.5,False
2024-01-15T04:03:30,15.29,33.83,204.8,False
2024-01-15T04:04:00,16.38,33.4,287.0,False
2024-01-15T04:04:30,12.76,30.23,104.7,False
2024-01-15T04:05:00,17.92,31.5,336.6,False
2024-01-15T04:05:30,17.8,35.87,210.2,False
2024-01-15T04:06:00,16.98,35.1,230.9,False
2024-01-15T04:06:30,17.51,35.59,256.6,False
2024-01-15T04:07:00,16.74,32.64,247.0,False
2024-01-15T04:07:30,21.97,37.05,309.5,False
2024-01-15T04:08:00,15.61,30.78,249.3,False
2024-01-15T04:08:30,14.97,31.24,301.2,False
2024-01-15T04:09:00,13.64,32.62,238.4,False
2024-01-15T04:09:30,12.82,32.66,197.8,False
2024-01-15T04:10:00,12.19,28.57,175.4,False
2024-01-15T04:10:30,13.27,30.26,183.0,False
2024-01-15T04:11:00,15.74,32.88,277.7,False
2024-01-15T04:11:30,16.97,36.14,306.0,False
2024-01-15T04:12:00,16.13,32.18,269.2,False
2024-01-15T04:12:30,13.7,32.87,83.0,False
2024-01-15T04:13:00,18.71,35.59,159.8,False
2024-01-15T04:13:30,18.24,34.36,245.6,False
2024-01-15T04:14:00,15.55,34.06,217.8,False
2024-01-15T04:14:30,14.09,30.1,213.5,False
2024-01-15T04:15:00,17.71,33.29,291.7,False
2024-01-15T04:15:30,16.64,36.94,281.2,False
2024-01-15T04:16:00,11.75,34.63,201.0,False
2024-01-15T04:16:30,15.9,35.39,166.2,False
2024-01-15T04:17:00,16.9,36.41,186.1,False
